<TICKER>;<PER>;<DATE>;<TIME>;<OPEN>;<HIGH>;<LOW>;<CLOSE>;<VOL>
NMTP;W;10/06/24;000000;11;11.1;9.355;10.62;114321300
NMTP;W;17/06/24;000000;10.66;10.725;9.46;9.755;120048000
NMTP;W;24/06/24;000000;9.75;10.045;9.37;9.85;93364500
NMTP;W;01/07/24;000000;9.89;10.415;9.52;9.785;124878800
NMTP;W;08/07/24;000000;9.785;9.805;7.86;8.545;301302900
NMTP;W;15/07/24;000000;8.575;8.99;8.21;8.865;87996900
NMTP;W;22/07/24;000000;8.99;9.585;8.64;9.015;138784500
NMTP;W;29/07/24;000000;8.99;9.15;8.61;8.935;73663300
NMTP;W;05/08/24;000000;8.76;9.175;8.685;8.82;74076400
NMTP;W;12/08/24;000000;8.815;9.145;8.615;8.665;50413900
NMTP;W;19/08/24;000000;8.7;8.72;7.965;8.32;70858900
NMTP;W;26/08/24;000000;8.5;8.695;7.9;7.975;92960200
NMTP;W;02/09/24;000000;7.9;8.57;7.73;8.315;95254900
NMTP;W;09/09/24;000000;8.345;8.79;8.005;8.375;68676700
NMTP;W;16/09/24;000000;8.44;9.31;8.425;8.875;102190400
NMTP;W;23/09/24;000000;8.86;9.135;8.7;8.845;48490800
NMTP;W;30/09/24;000000;8.93;9.05;8.36;8.59;50613300
NMTP;W;07/10/24;000000;8.595;8.64;8.315;8.335;25258700
NMTP;W;14/10/24;000000;8.32;8.675;8.205;8.23;35766800
NMTP;W;21/10/24;000000;8.23;8.495;8.065;8.21;53703800
NMTP;W;28/10/24;000000;8.1;8.43;8.035;8.34;42103800
NMTP;W;04/11/24;000000;8.44;8.97;8.27;8.89;50239000
NMTP;W;11/11/24;000000;8.97;9.02;8.61;8.835;33561600
NMTP;W;18/11/24;000000;8.6;8.67;8.01;8.13;54979700
NMTP;W;25/11/24;000000;8.115;8.26;7.41;8.11;92346600
NMTP;W;02/12/24;000000;8.16;8.27;7.73;7.92;35450800
NMTP;W;09/12/24;000000;7.94;8.09;7.77;7.85;27974200
NMTP;W;16/12/24;000000;7.81;8.98;7.58;8.54;67889600
NMTP;W;23/12/24;000000;8.685;9.125;8.255;8.94;89688800
NMTP;W;30/12/24;000000;9.035;9.29;8.895;8.965;25117700
NMTP;W;06/01/25;000000;8.925;9.475;8.66;9.45;56355700
NMTP;W;13/01/25;000000;9.455;9.815;9.125;9.5;102096900
NMTP;W;20/01/25;000000;9.705;9.745;9.025;9.515;69601200
NMTP;W;27/01/25;000000;9.52;10.095;9.285;9.585;69932100
NMTP;W;03/02/25;000000;9.635;10.3;9.46;9.955;48411700
NMTP;W;10/02/25;000000;10.02;10.91;9.835;10.205;65660200
NMTP;W;17/02/25;000000;10.495;10.89;10.215;10.64;71454500
NMTP;W;24/02/25;000000;10.78;10.995;9.86;10.645;95814300
NMTP;W;03/03/25;000000;10.495;10.74;9.96;10.21;61034700
NMTP;W;10/03/25;000000;10.31;10.34;9.9;10.075;38865500
NMTP;W;17/03/25;000000;10.215;10.295;9.92;10.005;41912600
NMTP;W;24/03/25;000000;10.01;10.785;9.36;9.43;434628900
NMTP;W;31/03/25;000000;9.41;9.845;8.915;9.3;198723300
NMTP;W;07/04/25;000000;9.17;9.555;8.505;9.555;144298700
NMTP;W;14/04/25;000000;9.49;9.625;9.205;9.36;73500200
NMTP;W;21/04/25;000000;9.37;9.68;9.37;9.51;53021600
NMTP;W;28/04/25;000000;9.505;9.585;9.005;9.095;46385700
