<TICKER>;<PER>;<DATE>;<TIME>;<OPEN>;<HIGH>;<LOW>;<CLOSE>;<VOL>
SMLT;W;30/12/24;000000;1008;1055;1002.5;1009.5;6002980
SMLT;W;06/01/25;000000;996.5;1029.5;968;996;8227841
SMLT;W;13/01/25;000000;1012;1287;983;1271;30005791
SMLT;W;20/01/25;000000;1315;1398.5;1194;1343.5;72666311
SMLT;W;27/01/25;000000;1346;1373;1240.5;1307;29965029
SMLT;W;03/02/25;000000;1304;1320;1195.5;1265;20252021
SMLT;W;10/02/25;000000;1282;1419.5;1230;1306;26472400
SMLT;W;17/02/25;000000;1328;1391.5;1306.5;1339.5;10078116
SMLT;W;24/02/25;000000;1339;1550;1335.5;1407;26301546
SMLT;W;03/03/25;000000;1407;1482;1328;1450.5;15312614
SMLT;W;10/03/25;000000;1464;1469.5;1366;1438;6575156
SMLT;W;17/03/25;000000;1439.5;1543.5;1421;1463.5;12730789
SMLT;W;24/03/25;000000;1460.5;1467.5;1221;1232.5;11266373
SMLT;W;31/03/25;000000;1203;1316;1111;1148;18158604
SMLT;W;07/04/25;000000;1116.5;1200;945.5;1152;19308825
SMLT;W;14/04/25;000000;1161.5;1188;1074;1157;11022026
SMLT;W;21/04/25;000000;1175;1316;1163;1282.5;16231645
SMLT;W;28/04/25;000000;1282.5;1300;1102;1125;7510081
