<TICKER>;<PER>;<DATE>;<TIME>;<OPEN>;<HIGH>;<LOW>;<CLOSE>;<VOL>
RENI;W;27/05/24;000000;106.26;106.66;99.9;100.32;9321530
RENI;W;03/06/24;000000;100.1;105.9;95.8;105.68;5473520
RENI;W;10/06/24;000000;106.1;107.24;95.5;104;2457110
RENI;W;17/06/24;000000;104.4;105.72;97.48;99.74;2457790
RENI;W;24/06/24;000000;99.68;100.34;94.4;98.16;3957880
RENI;W;01/07/24;000000;98.26;99.7;93.56;94.54;2955440
RENI;W;08/07/24;000000;94.54;94.76;83.5;92.14;4319410
RENI;W;15/07/24;000000;92.7;92.76;86.68;92.58;1762480
RENI;W;22/07/24;000000;92.7;93.3;88.54;88.78;2308620
RENI;W;29/07/24;000000;88.54;91.28;84.52;87.5;4163220
RENI;W;05/08/24;000000;86.92;95.26;84.48;92.96;4756450
RENI;W;12/08/24;000000;91.46;96.7;90.92;95.5;2394560
RENI;W;19/08/24;000000;94.5;97.92;91;93.74;4068350
RENI;W;26/08/24;000000;94.46;98.8;91.4;91.6;2982400
RENI;W;02/09/24;000000;89.58;92.84;84.8;90.58;3415140
RENI;W;09/09/24;000000;91.3;94.84;87.74;89.86;2632010
RENI;W;16/09/24;000000;89.98;97.62;89.9;97.22;2894370
RENI;W;23/09/24;000000;97.12;100.72;95;97.8;2995800
RENI;W;30/09/24;000000;97.82;99.5;95.14;97.56;2570190
RENI;W;07/10/24;000000;97.06;98.5;95.28;96.44;1029480
RENI;W;14/10/24;000000;96.44;99;95;96.22;3648640
RENI;W;21/10/24;000000;96.02;97.8;91.74;93.8;1837740
RENI;W;28/10/24;000000;92.6;98.68;90.86;94;3605890
RENI;W;04/11/24;000000;94.8;98.98;94.54;98.2;2726500
RENI;W;11/11/24;000000;99.3;104.48;98.5;101.82;4889410
RENI;W;18/11/24;000000;101.5;102.42;99.22;99.52;6300020
RENI;W;25/11/24;000000;99.5;100.22;93.82;99.2;2943010
RENI;W;02/12/24;000000;98.68;99.4;95.46;97.5;2034480
RENI;W;09/12/24;000000;98;98.9;95.72;96.7;3057230
RENI;W;16/12/24;000000;96.7;102.68;91.54;101.06;6809930
RENI;W;23/12/24;000000;101.08;108.06;98.18;107.36;6218370
RENI;W;30/12/24;000000;107.48;110.5;106.98;108.38;835100
RENI;W;06/01/25;000000;108.34;113.3;105.52;113.1;3749130
RENI;W;13/01/25;000000;113.2;116.2;111.36;114.54;2994050
RENI;W;20/01/25;000000;115;121.96;110.66;121.96;4021540
RENI;W;27/01/25;000000;121.78;121.78;113.4;118.94;4330520
RENI;W;03/02/25;000000;118;120.26;112.08;113.4;3410930
RENI;W;10/02/25;000000;115;129;112.92;122.26;9100210
RENI;W;17/02/25;000000;125.8;128.04;121.3;126.88;3060630
RENI;W;24/02/25;000000;127.06;137.78;123.62;136.5;7280310
RENI;W;03/03/25;000000;134.5;139.48;127.8;132.92;6667130
RENI;W;10/03/25;000000;134.7;137.46;130.82;135.46;5589720
RENI;W;17/03/25;000000;137;141.06;133.74;137.52;7174010
RENI;W;24/03/25;000000;137.78;139.6;121.42;121.42;5563940
RENI;W;31/03/25;000000;122.74;129.66;109.2;114.6;9529070
RENI;W;07/04/25;000000;113.6;122.98;107.24;121.66;8539690
RENI;W;14/04/25;000000;121.68;122.46;117.06;119.32;2430790
RENI;W;21/04/25;000000;120.48;124.34;119.4;121.1;4745110
RENI;W;28/04/25;000000;121.1;121.5;111.18;113.74;4183560
