<TICKER>;<PER>;<DATE>;<TIME>;<OPEN>;<HIGH>;<LOW>;<CLOSE>;<VOL>
GRODA;W;20/05/24;000000;1000.46;1001.31;969.21;978.64;111727412.321992
GRODA;W;27/05/24;000000;979.38;980.09;907.66;913.58;141352478.64613
GRODA;W;03/06/24;000000;915.25;942.04;880.92;935.42;143307973.610423
GRODA;W;10/06/24;000000;939.66;943.28;886.87;922.8;103228194.548852
GRODA;W;17/06/24;000000;926.2;928.94;873.27;908.98;164931525.459303
GRODA;W;24/06/24;000000;907.66;916.36;893.03;905.7;85029838.417833
GRODA;W;01/07/24;000000;907.39;915.36;880.02;889.03;80293747.921669
GRODA;W;08/07/24;000000;890.33;894.82;828.69;865.8;128464210.686981
GRODA;W;15/07/24;000000;868;876.88;837.79;873.98;135525918.432177
GRODA;W;22/07/24;000000;877.4;883.28;854.26;861.84;95221419.67142
GRODA;W;29/07/24;000000;860.81;860.81;825.25;830.85;79977527.067505
GRODA;W;05/08/24;000000;830.82;830.82;806.81;819.62;72490131.299914
GRODA;W;12/08/24;000000;819;840.79;811.54;815.1;88885717.683678
GRODA;W;19/08/24;000000;816.13;816.96;761.35;768.28;99005331.122498
GRODA;W;26/08/24;000000;782;794.95;734.49;735.77;91040607.793606
GRODA;W;02/09/24;000000;727.03;741.54;690.39;736.14;131376856.298092
GRODA;W;09/09/24;000000;737.35;763.46;718.53;751.73;121673209.955043
GRODA;W;16/09/24;000000;754.05;787.01;752.62;786.89;154899063.430243
GRODA;W;23/09/24;000000;788.95;799.15;780.18;796.21;118446830.343372
GRODA;W;30/09/24;000000;796.61;807.05;766.14;780.39;130448212.703032
GRODA;W;07/10/24;000000;781.03;782.6;768.67;771.33;81656458.334795
GRODA;W;14/10/24;000000;770.7;790.09;763.89;771.96;86666190.478247
GRODA;W;21/10/24;000000;772.56;776.66;743.61;746.26;149976221.452315
GRODA;W;28/10/24;000000;746.24;746.24;718.33;734.24;151089629.432302
GRODA;W;04/11/24;000000;734.21;770.9;732.21;770.85;118393548.699889
GRODA;W;11/11/24;000000;770.81;780.54;757.16;769.84;129331426.507515
GRODA;W;18/11/24;000000;769.81;769.81;715.13;728.63;195986674.237827
GRODA;W;25/11/24;000000;728.6;730.32;674.61;706.38;200910145.638772
GRODA;W;02/12/24;000000;706.59;717.52;676.73;702.04;161659994.468582
GRODA;W;09/12/24;000000;702.05;717.39;688.81;693.91;124893316.209487
GRODA;W;16/12/24;000000;693.89;748.48;672.52;747.65;193273249.382514
GRODA;W;23/12/24;000000;745.21;781.05;741.37;778.01;227673220.79903
GRODA;W;30/12/24;000000;777.94;799.3;777.94;786.44;51751431.643425
GRODA;W;06/01/25;000000;786.43;801.72;772.3;793.6;93805537.263294
GRODA;W;13/01/25;000000;793.57;807.68;787.25;806.75;146960135.690431
GRODA;W;20/01/25;000000;806.72;819.05;795.46;815.6;141787892.963707
GRODA;W;27/01/25;000000;814.96;824.12;796.26;812.36;138334868.274463
GRODA;W;03/02/25;000000;809.73;822.58;799.07;815.63;147599590.644442
GRODA;W;10/02/25;000000;821.12;880.44;817.19;858.6;292921390.184369
GRODA;W;17/02/25;000000;871.06;891.13;860.6;883.89;198083384.014124
GRODA;W;24/02/25;000000;887.94;895.51;838.46;857.2;214998152.083722
GRODA;W;03/03/25;000000;848.12;868.22;832.82;843.46;226404230.505826
GRODA;W;10/03/25;000000;848.84;850.54;821.27;846.46;139292927.021561
GRODA;W;17/03/25;000000;856.92;864.75;845.36;850.84;146341496.451946
GRODA;W;24/03/25;000000;851.65;852.53;806.17;810.68;124439961.212253
GRODA;W;31/03/25;000000;815.39;824.96;771.15;774.08;213934384.582366
