<TICKER>;<PER>;<DATE>;<TIME>;<OPEN>;<HIGH>;<LOW>;<CLOSE>;<VOL>
SBSCA;W;29/04/24;000000;11.186;11.2464;11.0378;11.1228;5427649877.653638
SBSCA;W;06/05/24;000000;11.1157;11.1681;11.0674;11.1514;5632052330.223887
SBSCA;W;13/05/24;000000;11.1851;11.3822;11.1478;11.3765;9561434944.213806
SBSCA;W;20/05/24;000000;11.4001;11.4122;10.8632;10.9693;9634134830.092197
SBSCA;W;27/05/24;000000;10.9213;10.9215;10.1688;10.183;9828968495.675446
SBSCA;W;03/06/24;000000;10.1508;10.7583;9.7447;10.7192;11037705132.475992
SBSCA;W;10/06/24;000000;10.7721;10.8499;10.1022;10.5938;6238269782.139981
SBSCA;W;17/06/24;000000;10.6713;10.7039;9.8815;10.311;8520750719.442277
SBSCA;W;24/06/24;000000;10.3003;10.3764;10.151;10.2132;5977409371.152107
SBSCA;W;01/07/24;000000;10.2335;10.2771;9.7051;9.8392;7055139128.984218
SBSCA;W;08/07/24;000000;9.8324;9.8638;9.0124;9.3715;10236785916.888845
SBSCA;W;15/07/24;000000;9.4857;9.6498;9.0672;9.6109;8888729840.519897
SBSCA;W;22/07/24;000000;9.666;9.8505;9.3939;9.4919;9126212971.546743
SBSCA;W;29/07/24;000000;9.4552;9.4761;9.0269;9.1809;8505223778.196193
SBSCA;W;05/08/24;000000;9.1961;9.1961;8.8553;8.9858;8958776749.452427
SBSCA;W;12/08/24;000000;8.9943;9.2218;8.8902;8.935;7387626939.540491
SBSCA;W;19/08/24;000000;8.9181;8.9305;8.2792;8.2943;12592058522.434668
SBSCA;W;26/08/24;000000;8.5576;8.6384;8.003;8.0267;16737582364.385614
SBSCA;W;02/09/24;000000;7.8806;8.0835;7.4929;7.9378;16369705635.931374
SBSCA;W;09/09/24;000000;8.0111;8.7417;7.7448;8.0152;11865985377.871433
SBSCA;W;16/09/24;000000;8.0864;8.3359;8.049;8.3173;12149343385.806793
SBSCA;W;23/09/24;000000;8.3775;8.5702;8.308;8.5423;15195479637.96179
SBSCA;W;30/09/24;000000;8.6046;8.7301;8.2336;8.3837;11674205844.91093
SBSCA;W;07/10/24;000000;8.4036;8.425;8.2338;8.2927;8153553653.705909
SBSCA;W;14/10/24;000000;8.2928;8.5039;8.2176;8.309;9353574338.189083
SBSCA;W;21/10/24;000000;8.3257;8.3529;7.8929;7.9376;9129849286.152164
SBSCA;W;28/10/24;000000;7.9474;7.9474;7.5855;7.7004;13941714232.807913
SBSCA;W;04/11/24;000000;7.7284;8.0821;7.7089;8.06;11073407360.795412
SBSCA;W;11/11/24;000000;8.1702;8.3168;8.1176;8.243;12639009504.912863
SBSCA;W;18/11/24;000000;8.2699;8.2699;7.6211;7.6991;11733754799.028498
SBSCA;W;25/11/24;000000;7.7267;7.7413;7.0079;7.4905;20576526580.40014
SBSCA;W;02/12/24;000000;7.4589;7.5726;7.0934;7.3797;13110664616.882366
SBSCA;W;09/12/24;000000;7.3894;7.5147;7.1156;7.1722;9748174586.81554
SBSCA;W;16/12/24;000000;7.1602;7.8666;6.9375;7.8216;15417471453.80296
SBSCA;W;23/12/24;000000;7.8526;8.2747;7.733;8.1354;17994098728.034492
SBSCA;W;30/12/24;000000;8.1986;8.524;8.1986;8.3781;4463374438.33262
SBSCA;W;06/01/25;000000;8.3773;8.5906;8.2176;8.4733;7975727312.024718
SBSCA;W;13/01/25;000000;8.4942;8.763;8.3686;8.751;16239325929.508322
SBSCA;W;20/01/25;000000;8.7604;8.9041;8.5605;8.7865;22556466838.411755
SBSCA;W;27/01/25;000000;8.8054;8.863;8.5382;8.7085;14791267887.352818
SBSCA;W;03/02/25;000000;8.6768;8.7542;8.4358;8.5881;20132531491.81782
SBSCA;W;10/02/25;000000;8.6634;9.3362;8.5909;9.0371;24173749947.072914
SBSCA;W;17/02/25;000000;9.2066;9.538;9.1063;9.4683;21365491412.794296
SBSCA;W;24/02/25;000000;9.5597;9.7523;9.0412;9.2346;19240847753.56316
SBSCA;W;03/03/25;000000;9.2021;9.499;9.0144;9.021;16565316713.635216
SBSCA;W;10/03/25;000000;9.2079;9.2533;8.8667;9.1742;9528229744.395052
SBSCA;W;17/03/25;000000;9.3132;9.4328;9.1827;9.1852;14927376156.060793
SBSCA;W;24/03/25;000000;9.2323;9.2398;8.537;8.64;12276889005.947424
SBSCA;W;31/03/25;000000;8.5856;8.7835;8.0532;8.0948;14989412311.765785
