<TICKER>;<PER>;<DATE>;<TIME>;<OPEN>;<HIGH>;<LOW>;<CLOSE>;<VOL>
SBSCA;D;05/12/23;000000;9.4945;9.5613;9.3539;9.5303;2182745682.069933
SBSCA;D;06/12/23;000000;9.5635;9.5837;9.3126;9.3151;1770436544.768795
SBSCA;D;07/12/23;000000;9.2695;9.397;9.0436;9.3724;2429624020.438459
SBSCA;D;08/12/23;000000;9.375;9.4693;9.3361;9.3639;1729016419.735389
SBSCA;D;11/12/23;000000;9.3513;9.3525;9.0969;9.1158;1691430420.600785
SBSCA;D;12/12/23;000000;9.0895;9.1596;9.0031;9.0959;1450793618.059463
SBSCA;D;13/12/23;000000;9.0513;9.1734;9.0136;9.1254;1085992177.372181
SBSCA;D;14/12/23;000000;9.1714;9.2498;9.1026;9.1127;1301738062.050079
SBSCA;D;15/12/23;000000;9.0249;9.3287;9.0173;9.3245;1722261612.008732
SBSCA;D;18/12/23;000000;9.3782;9.6085;9.3782;9.6085;1922877014.01267
SBSCA;D;19/12/23;000000;9.6271;9.6933;9.5415;9.6069;1601663599.987832
SBSCA;D;20/12/23;000000;9.6389;9.7237;9.6389;9.6888;1067600494.155795
SBSCA;D;21/12/23;000000;9.6694;9.6897;9.5858;9.6897;1754124135.386503
SBSCA;D;22/12/23;000000;9.7048;9.8085;9.7001;9.7932;1845718974.10282
SBSCA;D;25/12/23;000000;9.8074;9.8797;9.7732;9.8056;1480339289.945593
SBSCA;D;26/12/23;000000;9.8198;9.8363;9.7208;9.7542;1211505161.947526
SBSCA;D;27/12/23;000000;9.7794;9.8041;9.7487;9.7592;1698541343.958725
SBSCA;D;28/12/23;000000;9.7479;9.7503;9.659;9.6898;1153065807.237095
SBSCA;D;29/12/23;000000;9.6729;9.714;9.6689;9.6775;896079524.156249
SBSCA;D;03/01/24;000000;9.685;9.8571;9.685;9.8445;873016589.206074
SBSCA;D;04/01/24;000000;9.8947;9.9471;9.8947;9.9471;949547722.726765
SBSCA;D;05/01/24;000000;9.9617;9.9785;9.8874;9.9415;642921168.874007
SBSCA;D;08/01/24;000000;9.9765;10.0616;9.972;10.0361;1447270903.175902
SBSCA;D;09/01/24;000000;10.081;10.1668;10.0666;10.152;1710985462.944267
SBSCA;D;10/01/24;000000;10.1732;10.2206;10.1701;10.1737;1298047783.950498
SBSCA;D;11/01/24;000000;10.1705;10.2044;10.1127;10.1768;1599382378.237634
SBSCA;D;12/01/24;000000;10.1913;10.2424;10.1913;10.2066;1573102498.708314
SBSCA;D;15/01/24;000000;10.2063;10.295;10.2063;10.2358;1403465419.531955
SBSCA;D;16/01/24;000000;10.262;10.262;10.1668;10.222;1152041429.545614
SBSCA;D;17/01/24;000000;10.2149;10.2758;10.191;10.2675;1075938392.349836
SBSCA;D;18/01/24;000000;10.3019;10.3135;10.2417;10.2417;962653580.622869
SBSCA;D;19/01/24;000000;10.2315;10.2413;10.127;10.2033;914696306.49528
SBSCA;D;22/01/24;000000;10.1895;10.2647;10.1844;10.2509;1438531866.822412
SBSCA;D;23/01/24;000000;10.251;10.273;10.1898;10.1898;1376164945.41468
SBSCA;D;24/01/24;000000;10.2221;10.2461;10.1288;10.1461;1541899476.80323
SBSCA;D;25/01/24;000000;10.1363;10.1916;10.0703;10.1777;1515338681.883345
SBSCA;D;26/01/24;000000;10.1764;10.242;10.1764;10.1989;1357642232.486601
SBSCA;D;29/01/24;000000;10.2489;10.296;10.2489;10.2677;1283672700.470935
SBSCA;D;30/01/24;000000;10.2799;10.3398;10.2756;10.3365;1498120448.223136
SBSCA;D;31/01/24;000000;10.3492;10.4117;10.3435;10.3466;1949583933.045149
SBSCA;D;01/02/24;000000;10.4078;10.4203;10.3471;10.3543;1399629091.686751
SBSCA;D;02/02/24;000000;10.347;10.3714;10.2844;10.3595;1078325159.622213
SBSCA;D;05/02/24;000000;10.3619;10.4439;10.3619;10.4227;1615565369.325475
SBSCA;D;06/02/24;000000;10.4597;10.5233;10.4467;10.5055;1316597164.315788
SBSCA;D;07/02/24;000000;10.5379;10.5498;10.5023;10.5023;1300842211.658876
SBSCA;D;08/02/24;000000;10.5102;10.5102;10.4052;10.4061;1506342076.319
SBSCA;D;09/02/24;000000;10.3689;10.3725;10.294;10.3474;1036041581.243683
SBSCA;D;12/02/24;000000;10.3635;10.3857;10.331;10.3824;1045184262.742709
SBSCA;D;13/02/24;000000;10.4168;10.4799;10.4123;10.4765;984358439.981955
SBSCA;D;14/02/24;000000;10.5275;10.5537;10.4728;10.5133;1176369217.625941
SBSCA;D;15/02/24;000000;10.4911;10.5999;10.4431;10.5999;1377774243.627874
SBSCA;D;16/02/24;000000;10.5976;10.6286;10.4585;10.4896;1764725802.705007
SBSCA;D;19/02/24;000000;10.4987;10.5415;10.4246;10.4414;1439919831.601512
SBSCA;D;20/02/24;000000;10.3998;10.3998;10.2169;10.2766;1562058801.203816
SBSCA;D;21/02/24;000000;10.0826;10.0859;9.7868;9.8373;3391984487.160855
SBSCA;D;22/02/24;000000;9.9262;10.0348;9.873;9.8813;2546827790.635698
SBSCA;D;26/02/24;000000;9.9483;10.1214;9.9483;10.0953;2173987415.532348
SBSCA;D;27/02/24;000000;10.1458;10.1473;10.0595;10.1045;1955317881.267858
SBSCA;D;28/02/24;000000;10.1295;10.1988;10.1144;10.1563;2617504774.54769
SBSCA;D;29/02/24;000000;10.1646;10.2001;10.1384;10.1786;2043180732.574937
SBSCA;D;01/03/24;000000;10.1918;10.219;10.1518;10.1811;1648116694.770452
SBSCA;D;04/03/24;000000;10.2345;10.2939;10.2345;10.2494;1969976589.254296
SBSCA;D;05/03/24;000000;10.2808;10.3149;10.1821;10.3025;1170625704.624014
SBSCA;D;06/03/24;000000;10.2935;10.3294;10.2553;10.3102;1142846705.000017
SBSCA;D;07/03/24;000000;10.299;10.3129;10.2566;10.3001;1297595411.994698
SBSCA;D;11/03/24;000000;10.3557;10.4659;10.3557;10.4135;1648602701.525007
SBSCA;D;12/03/24;000000;10.4243;10.4243;10.3687;10.4028;1976446363.046687
SBSCA;D;13/03/24;000000;10.4287;10.467;10.3927;10.3985;2140579734.49568
SBSCA;D;14/03/24;000000;10.3949;10.4135;10.2397;10.2554;2122159993.258043
SBSCA;D;15/03/24;000000;10.2514;10.3844;10.2514;10.318;1650589147.328174
SBSCA;D;18/03/24;000000;10.3446;10.3587;10.2703;10.3138;1665211755.772277
SBSCA;D;19/03/24;000000;10.3164;10.3858;10.2249;10.2476;2116494346.495958
SBSCA;D;20/03/24;000000;10.2503;10.3367;10.2405;10.2918;1537170919.551382
SBSCA;D;21/03/24;000000;10.3632;10.4111;10.3201;10.382;2003772009.122051
SBSCA;D;22/03/24;000000;10.3821;10.4146;10.3022;10.3107;2073599818.421698
SBSCA;D;25/03/24;000000;10.2358;10.2975;10.1534;10.2975;1955802572.857534
SBSCA;D;26/03/24;000000;10.3418;10.4004;10.3283;10.3566;1479529108.577999
SBSCA;D;27/03/24;000000;10.3794;10.4313;10.3755;10.4313;1737190114.75586
SBSCA;D;28/03/24;000000;10.4595;10.5082;10.4445;10.5046;2297600798.239599
SBSCA;D;29/03/24;000000;10.5078;10.609;10.5013;10.5871;2348523745.519737
SBSCA;D;01/04/24;000000;10.6441;10.8759;10.6441;10.8593;3131973505.596317
SBSCA;D;02/04/24;000000;10.9497;10.9513;10.8277;10.9075;4253017407.229098
SBSCA;D;03/04/24;000000;10.9301;11.066;10.9212;11.0549;3180454299.976783
SBSCA;D;04/04/24;000000;11.0472;11.0747;10.9778;11.0338;2459665648.879214
SBSCA;D;05/04/24;000000;10.9954;11.0153;10.916;10.9516;2418810795.513459
SBSCA;D;08/04/24;000000;10.9589;11.0755;10.9589;11.0639;4341089822.398022
SBSCA;D;09/04/24;000000;11.0578;11.0695;10.9225;10.9539;4486098843.634509
SBSCA;D;10/04/24;000000;10.9684;11.0131;10.8903;11.0119;2111435843.744975
SBSCA;D;11/04/24;000000;11.0622;11.0983;11.0063;11.019;2467595666.775631
SBSCA;D;12/04/24;000000;11.0654;11.1194;11.0358;11.1015;1778431163.339029
SBSCA;D;15/04/24;000000;11.1211;11.2531;11.1211;11.2497;2256698484.576839
SBSCA;D;16/04/24;000000;11.2743;11.3224;11.2255;11.2743;2322121974.777103
SBSCA;D;17/04/24;000000;11.2813;11.3378;11.1847;11.2489;2733360246.362283
SBSCA;D;18/04/24;000000;11.242;11.2541;11.1353;11.2114;2185856994.782138
SBSCA;D;19/04/24;000000;11.2255;11.2587;11.2119;11.2436;1859203686.362741
SBSCA;D;22/04/24;000000;11.258;11.3349;11.258;11.3141;2160719515.177165
SBSCA;D;23/04/24;000000;11.3289;11.3375;11.1408;11.1408;1717106035.433491
SBSCA;D;24/04/24;000000;11.1384;11.1624;11.0094;11.1257;2072270781.202155
SBSCA;D;25/04/24;000000;11.1287;11.1903;11.1167;11.1863;1893193872.2674
SBSCA;D;26/04/24;000000;11.2021;11.2239;11.1639;11.2007;1560743327.74904
SBSCA;D;27/04/24;000000;11.2054;11.2135;11.1502;11.1685;1272751325.705793
SBSCA;D;29/04/24;000000;11.186;11.2433;11.1619;11.2433;1305580940.613385
SBSCA;D;30/04/24;000000;11.2464;11.2464;11.1762;11.2005;1016708109.750811
SBSCA;D;02/05/24;000000;11.1884;11.2401;11.0676;11.0709;1732886243.880819
SBSCA;D;03/05/24;000000;11.0776;11.1259;11.0378;11.1228;1372474583.408623
SBSCA;D;06/05/24;000000;11.1157;11.159;11.0875;11.1061;1514775670.076239
SBSCA;D;07/05/24;000000;11.0677;11.12;11.0674;11.1055;1687230384.343863
SBSCA;D;08/05/24;000000;11.1415;11.1681;11.1078;11.1078;1435238956.184274
SBSCA;D;10/05/24;000000;11.1189;11.1624;11.1189;11.1514;994807319.619511
SBSCA;D;13/05/24;000000;11.1851;11.2144;11.1478;11.2022;1820501527.343557
SBSCA;D;14/05/24;000000;11.2175;11.2279;11.1519;11.2261;1965854400.764806
SBSCA;D;15/05/24;000000;11.2491;11.3529;11.2486;11.2489;2001280151.149928
SBSCA;D;16/05/24;000000;11.302;11.3292;11.2591;11.315;1865689716.396703
SBSCA;D;17/05/24;000000;11.3363;11.3822;11.3115;11.3765;1908109148.558812
SBSCA;D;20/05/24;000000;11.4001;11.4122;11.2044;11.2094;2108681465.445668
SBSCA;D;21/05/24;000000;11.1593;11.194;11.0666;11.1894;1894433061.285787
SBSCA;D;22/05/24;000000;11.231;11.2809;11.2178;11.2294;1527851895.078224
SBSCA;D;23/05/24;000000;11.2021;11.2021;11.1062;11.1541;1708607729.392687
SBSCA;D;24/05/24;000000;11.1684;11.1793;10.8632;10.9693;2394560678.889832
SBSCA;D;27/05/24;000000;10.9213;10.9215;10.552;10.5807;2750884150.877327
SBSCA;D;28/05/24;000000;10.5899;10.7634;10.491;10.6996;1876217243.916937
SBSCA;D;29/05/24;000000;10.6829;10.6829;10.4989;10.6297;1451158475.107178
SBSCA;D;30/05/24;000000;10.6933;10.7113;10.4837;10.5009;1854960002.255061
SBSCA;D;31/05/24;000000;10.3918;10.3918;10.1688;10.183;1895748623.518942
SBSCA;D;03/06/24;000000;10.1508;10.2326;9.7447;10.0869;2887549742.038308
SBSCA;D;04/06/24;000000;10.1737;10.4362;10.1132;10.4223;2081859221.279239
SBSCA;D;05/06/24;000000;10.5023;10.6587;10.459;10.5155;2617568329.59129
SBSCA;D;06/06/24;000000;10.4678;10.5006;10.3791;10.4317;1329004309.415779
SBSCA;D;07/06/24;000000;10.4488;10.7583;10.4485;10.7192;2121723530.151377
SBSCA;D;10/06/24;000000;10.7721;10.8499;10.5726;10.5726;1872378524.716633
