<TICKER>;<PER>;<DATE>;<TIME>;<OPEN>;<HIGH>;<LOW>;<CLOSE>;<VOL>
MCFTR;D;04/01/24;000000;7081.14;7081.14;7081.14;7081.14;0
MCFTR;D;05/01/24;000000;7083.96;7083.96;7083.96;7083.96;0
MCFTR;D;08/01/24;000000;7134.12;7134.12;7134.12;7134.12;0
MCFTR;D;09/01/24;000000;7152.12;7152.12;7152.12;7152.12;0
MCFTR;D;10/01/24;000000;7172.86;7172.86;7172.86;7172.86;0
MCFTR;D;11/01/24;000000;7227.51;7227.51;7227.51;7227.51;0
MCFTR;D;12/01/24;000000;7236.53;7236.53;7236.53;7236.53;0
MCFTR;D;15/01/24;000000;7235.76;7235.76;7235.76;7235.76;0
MCFTR;D;16/01/24;000000;7223.42;7223.42;7223.42;7223.42;0
MCFTR;D;17/01/24;000000;7236.55;7236.55;7236.55;7236.55;0
MCFTR;D;18/01/24;000000;7222.06;7222.06;7222.06;7222.06;0
MCFTR;D;19/01/24;000000;7193.71;7193.71;7193.71;7193.71;0
MCFTR;D;22/01/24;000000;7206.84;7206.84;7206.84;7206.84;0
MCFTR;D;23/01/24;000000;7215;7215;7215;7215;0
MCFTR;D;24/01/24;000000;7184.72;7184.72;7184.72;7184.72;0
MCFTR;D;25/01/24;000000;7174.11;7174.11;7174.11;7174.11;0
MCFTR;D;26/01/24;000000;7186.54;7186.54;7186.54;7186.54;0
MCFTR;D;29/01/24;000000;7216.98;7216.98;7216.98;7216.98;0
MCFTR;D;30/01/24;000000;7261.21;7261.21;7261.21;7261.21;0
MCFTR;D;31/01/24;000000;7302.35;7302.35;7302.35;7302.35;0
MCFTR;D;01/02/24;000000;7338.02;7338.02;7338.02;7338.02;0
MCFTR;D;02/02/24;000000;7329.98;7329.98;7329.98;7329.98;0
MCFTR;D;05/02/24;000000;7330.98;7330.98;7330.98;7330.98;0
MCFTR;D;06/02/24;000000;7357.36;7357.36;7357.36;7357.36;0
MCFTR;D;07/02/24;000000;7398.66;7398.66;7398.66;7398.66;0
MCFTR;D;08/02/24;000000;7365.1;7365.1;7365.1;7365.1;0
MCFTR;D;09/02/24;000000;7366.39;7366.39;7366.39;7366.39;0
MCFTR;D;12/02/24;000000;7380.29;7380.29;7380.29;7380.29;0
MCFTR;D;13/02/24;000000;7394.15;7394.15;7394.15;7394.15;0
MCFTR;D;14/02/24;000000;7402.19;7402.19;7402.19;7402.19;0
MCFTR;D;15/02/24;000000;7419.21;7419.21;7419.21;7419.21;0
MCFTR;D;16/02/24;000000;7366.62;7366.62;7366.62;7366.62;0
