<TICKER>;<PER>;<DATE>;<TIME>;<OPEN>;<HIGH>;<LOW>;<CLOSE>;<VOL>
IMOEX;D;30/11/23;000000;3176.5;3176.53;3146.53;3165.79;15464236.239215
IMOEX;D;01/12/23;000000;3155.87;3162.97;3136.56;3142.29;12506566.275251
IMOEX;D;04/12/23;000000;3123.18;3126.55;3096.28;3114.41;15239291.824837
IMOEX;D;05/12/23;000000;3102.3;3134.57;3090.31;3129.33;13041420.81215
IMOEX;D;06/12/23;000000;3139.89;3146.52;3077.94;3079.5;18361902.452095
IMOEX;D;07/12/23;000000;3065.93;3084.5;3041.11;3073.63;19081695.422055
IMOEX;D;08/12/23;000000;3079.88;3100.22;3067.46;3079.99;10936615.321972
IMOEX;D;11/12/23;000000;3081.88;3082.3;3025.74;3026.17;22132973.376765
IMOEX;D;12/12/23;000000;3020.61;3046.81;2992.5;3019.89;16490863.971736
IMOEX;D;13/12/23;000000;3011.99;3043.42;3002.38;3032.22;10777482.783379
IMOEX;D;14/12/23;000000;3046.43;3057.08;3005.94;3008.84;12065759.273987
IMOEX;D;15/12/23;000000;2959.29;3037.29;2959.29;3033.89;22960643.579967
IMOEX;D;18/12/23;000000;3052.14;3090.04;3048.82;3076.26;18672878.612911
IMOEX;D;19/12/23;000000;3084.12;3091.26;3066.34;3083.64;15927279.436199
IMOEX;D;20/12/23;000000;3091.35;3113.92;3088.74;3104.66;16617077.627597
IMOEX;D;21/12/23;000000;3093.46;3095.01;3050;3073.57;18604096.795296
IMOEX;D;22/12/23;000000;3076.31;3102.75;3075.56;3092.58;18964656.314124
IMOEX;D;25/12/23;000000;3095.42;3108.14;3086.89;3099.02;20636387.171873
IMOEX;D;26/12/23;000000;3090.39;3098.69;3080.92;3094.72;14764858.563614
IMOEX;D;27/12/23;000000;3100.99;3112.19;3097.31;3097.49;15697021.134003
IMOEX;D;28/12/23;000000;3099.56;3101.99;3081.98;3101.99;15348819.014717
IMOEX;D;29/12/23;000000;3092.66;3102.08;3086.26;3099.11;10249499.290691
IMOEX;D;03/01/24;000000;3099.78;3132.76;3099.1;3130.23;8041654.625215
IMOEX;D;04/01/24;000000;3140.66;3144.25;3133.93;3136.07;6979360.239033
IMOEX;D;05/01/24;000000;3138.27;3142.8;3128.16;3136.37;6301594.103397
IMOEX;D;08/01/24;000000;3140.12;3158.82;3139.37;3158.58;10891233.342179
IMOEX;D;09/01/24;000000;3156.17;3158.72;3143.03;3155.55;15078881.373091
IMOEX;D;10/01/24;000000;3158.35;3174.28;3156.44;3164.7;13095508.730036
IMOEX;D;11/01/24;000000;3158.3;3181.25;3148.5;3181.25;23549167.425611
