<TICKER>;<PER>;<DATE>;<TIME>;<OPEN>;<HIGH>;<LOW>;<CLOSE>;<VOL>
SBMXA;D;12/01/24;000000;18.5251;18.6119;18.4947;18.5446;2924521334.760632
SBMXA;D;15/01/24;000000;18.5774;18.6337;18.496;18.5424;2724590151.547218
SBMXA;D;16/01/24;000000;18.5547;18.5547;18.4178;18.5096;2715234609.290012
SBMXA;D;17/01/24;000000;18.4833;18.5659;18.4555;18.5424;2507098394.623768
SBMXA;D;18/01/24;000000;18.5757;18.5897;18.4936;18.5046;2277755429.463872
SBMXA;D;19/01/24;000000;18.4851;18.5052;18.3643;18.4323;2416721636.234909
SBMXA;D;22/01/24;000000;18.4105;18.5045;18.3805;18.4642;2241046900.302858
SBMXA;D;23/01/24;000000;18.4955;18.5079;18.4319;18.4843;2388057823.827624
SBMXA;D;24/01/24;000000;18.4885;18.5303;18.3527;18.4063;2420840080.039159
SBMXA;D;25/01/24;000000;18.4158;18.4307;18.2997;18.3769;2431709960.437689
SBMXA;D;26/01/24;000000;18.4144;18.4593;18.3779;18.408;2457688866.524556
SBMXA;D;29/01/24;000000;18.4617;18.5294;18.4571;18.4852;2485975651.558219
SBMXA;D;30/01/24;000000;18.5127;18.5983;18.498;18.5983;3824455677.475403
SBMXA;D;31/01/24;000000;18.6271;18.7323;18.6141;18.7023;3287348851.961681
SBMXA;D;01/02/24;000000;18.7497;18.8125;18.7398;18.793;2949217592.604274
SBMXA;D;02/02/24;000000;18.7882;18.8069;18.7073;18.7724;3071349596.260226
SBMXA;D;05/02/24;000000;18.743;18.8062;18.743;18.7735;4144096874.835919
SBMXA;D;06/02/24;000000;18.8162;18.8403;18.7863;18.8403;2468441773.626827
SBMXA;D;07/02/24;000000;18.8675;18.9601;18.8507;18.9455;3673101764.972231
SBMXA;D;08/02/24;000000;18.9726;19.0026;18.8309;18.8588;4800087599.731001
SBMXA;D;09/02/24;000000;18.788;18.8615;18.7294;18.8615;2600522014.41645
SBMXA;D;12/02/24;000000;18.8669;18.8964;18.7757;18.8964;2752875929.35866
SBMXA;D;13/02/24;000000;18.9306;18.9612;18.8773;18.9311;3093730140.337403
SBMXA;D;14/02/24;000000;18.9799;19.0075;18.9148;18.951;3133675756.095112
SBMXA;D;15/02/24;000000;18.9111;18.9947;18.8391;18.9939;3055796143.03338
SBMXA;D;16/02/24;000000;19.0252;19.0491;18.825;18.8585;3904882286.654037
SBMXA;D;19/02/24;000000;18.8871;18.9194;18.8111;18.8706;2772160544.270145
SBMXA;D;20/02/24;000000;18.8166;18.8177;18.6463;18.6544;3355753861.435966
SBMXA;D;21/02/24;000000;18.4631;18.5264;18.2381;18.259;5590234048.33576
SBMXA;D;22/02/24;000000;18.3343;18.4156;18.2711;18.2733;3570108320.708797
SBMXA;D;26/02/24;000000;18.5412;18.6869;18.5412;18.6869;3599919604.395916
SBMXA;D;27/02/24;000000;18.7186;18.7521;18.6313;18.662;2871095455.579385
SBMXA;D;28/02/24;000000;18.7054;18.8433;18.6874;18.7663;3240994920.426957
SBMXA;D;29/02/24;000000;18.7895;18.9454;18.7508;18.9386;2624959880.668588
SBMXA;D;01/03/24;000000;18.9496;19.0103;18.8976;18.9952;3077791430.626895
SBMXA;D;04/03/24;000000;19.0664;19.1811;19.0624;19.1695;4427616253.780057
SBMXA;D;05/03/24;000000;19.2199;19.2594;19.0965;19.1928;3366471437.700574
SBMXA;D;06/03/24;000000;19.1816;19.2919;19.1264;19.2485;2522597031.826216
SBMXA;D;07/03/24;000000;19.2411;19.2894;19.2111;19.2775;2130447298.712084
SBMXA;D;11/03/24;000000;19.3583;19.421;19.2959;19.3037;3206010400.783615
SBMXA;D;12/03/24;000000;19.2936;19.3907;19.2118;19.3744;2717614682.505942
SBMXA;D;13/03/24;000000;19.4019;19.4361;19.2848;19.3044;3020332762.768334
SBMXA;D;14/03/24;000000;19.2692;19.2908;19.1143;19.1661;3500682065.801014
SBMXA;D;15/03/24;000000;19.1547;19.2613;19.1384;19.1832;2492356025.321097
SBMXA;D;18/03/24;000000;19.2335;19.2567;19.137;19.1605;4421629399.863172
SBMXA;D;19/03/24;000000;19.1371;19.2017;18.918;18.9777;6454364003.689659
SBMXA;D;20/03/24;000000;19.0033;19.1041;18.9367;18.9895;7028897704.18419
SBMXA;D;21/03/24;000000;19.1025;19.1655;18.9429;19.1032;5653011625.027175
SBMXA;D;22/03/24;000000;19.1304;19.175;18.9509;19.025;4520314718.668617
SBMXA;D;25/03/24;000000;18.8943;19.0723;18.8012;19.0723;3669690865.384168
SBMXA;D;26/03/24;000000;19.1063;19.1493;19.0468;19.1216;3018595570.348408
