<TICKER>;<PER>;<DATE>;<TIME>;<OPEN>;<HIGH>;<LOW>;<CLOSE>;<VOL>
SBER;D;09/01/25;000000;276.89;278.77;270.73;271.8;52866520
SBER;D;10/01/25;000000;272.32;279.53;270.27;278.77;71104590
SBER;D;13/01/25;000000;280.65;284.75;278.6;279.8;66252420
SBER;D;14/01/25;000000;279.82;282.36;277.41;279.85;45983040
SBER;D;15/01/25;000000;280;282.82;276.06;282.77;52822640
SBER;D;16/01/25;000000;283.72;284;281.18;281.8;49321630
SBER;D;17/01/25;000000;282.2;284.64;280.19;283.53;51815780
SBER;D;20/01/25;000000;285.11;286.23;277.61;278.19;67543880
SBER;D;21/01/25;000000;279.39;281.85;276.32;281.85;40374630
SBER;D;22/01/25;000000;281.94;284;280.2;280.36;47032130
SBER;D;23/01/25;000000;280.79;280.79;277.35;280.49;38509890
SBER;D;24/01/25;000000;281;282.75;279.25;280.74;32083360
SBER;D;27/01/25;000000;280.72;280.97;275.01;275.23;39028630
SBER;D;28/01/25;000000;275.25;279.26;274.01;278.35;39024990
SBER;D;29/01/25;000000;277.95;282.18;277.12;280.36;39150990
SBER;D;30/01/25;000000;280.37;282.5;280.36;281.97;28018670
SBER;D;31/01/25;000000;281.83;284.11;280.27;280.73;40327370
SBER;D;03/02/25;000000;280.21;280.35;278;279.55;30335260
SBER;D;04/02/25;000000;279.55;281.41;275.7;277.4;23982810
SBER;D;05/02/25;000000;277.3;283.89;275.34;282.88;43063150
SBER;D;06/02/25;000000;283.89;288.92;282.09;287.15;69290140
SBER;D;07/02/25;000000;287.66;288.9;285.08;285.81;27610110
SBER;D;10/02/25;000000;287.64;294.55;287.61;289.94;72903060
SBER;D;11/02/25;000000;290.42;294.1;289.3;294.06;55991750
SBER;D;12/02/25;000000;294.3;314.4;291.3;314;185802940
SBER;D;13/02/25;000000;315.61;318.72;307.2;310.1;116571990
SBER;D;14/02/25;000000;315.59;317.84;303.06;309.87;126690930
SBER;D;17/02/25;000000;314;319.55;312.31;319.5;84607980
SBER;D;18/02/25;000000;319.9;320.92;310.21;312.95;84855800
SBER;D;19/02/25;000000;313.53;317.25;311.01;315.91;50473290
SBER;D;20/02/25;000000;315.91;317.96;314.02;315.05;33153140
SBER;D;21/02/25;000000;315.48;316.69;312;314.74;32724140
SBER;D;24/02/25;000000;314.93;316.4;313;316.03;35706150
SBER;D;25/02/25;000000;316.03;318.59;315.62;316.97;38812180
SBER;D;26/02/25;000000;317;317.45;308.31;310.22;73822090
SBER;D;27/02/25;000000;310.22;312.45;305.43;307.1;60919290
SBER;D;28/02/25;000000;306.01;310.4;304.05;309.63;65631160
SBER;D;01/03/25;000000;309.84;310.94;309.47;310.11;1138430
SBER;D;02/03/25;000000;309.5;309.63;306.8;307.44;1885110
SBER;D;03/03/25;000000;306.45;307.92;300.2;305.5;66383120
SBER;D;04/03/25;000000;306.43;318.5;306.14;316.4;88099480
SBER;D;05/03/25;000000;316.5;318.3;313;313.56;57710050
SBER;D;06/03/25;000000;313.63;317.43;313.57;315.18;31957120
SBER;D;07/03/25;000000;315.3;321.87;310.69;316.92;110870150
SBER;D;10/03/25;000000;317;320.63;316.37;317.57;39294670
SBER;D;11/03/25;000000;317.78;321.98;315.57;319.69;64926270
SBER;D;12/03/25;000000;319.8;320.9;315.8;318.39;41920410
SBER;D;13/03/25;000000;318.39;320.5;312.5;316.37;78546460
SBER;D;14/03/25;000000;315.91;321.1;314.12;320.51;51691040
SBER;D;15/03/25;000000;320.69;321.3;319.82;320.74;1455280
SBER;D;16/03/25;000000;320.52;323.5;320.52;323.44;5680630
SBER;D;17/03/25;000000;323.45;326.97;322.62;326.02;58625040
SBER;D;18/03/25;000000;326.19;329.77;323.82;324.06;72941970
SBER;D;19/03/25;000000;324.49;326.88;322.3;325.3;39792530
SBER;D;20/03/25;000000;325.41;326;321.8;324.05;42352140
SBER;D;21/03/25;000000;324;326.08;322.15;323.26;28693860
SBER;D;24/03/25;000000;323.26;323.94;318.51;319.47;33031030
SBER;D;25/03/25;000000;320;322.2;314.65;319.8;48324870
SBER;D;26/03/25;000000;320;320.88;315.01;315.23;20575860

