<TICKER>;<PER>;<DATE>;<TIME>;<OPEN>;<HIGH>;<LOW>;<CLOSE>;<VOL>
CHMF;D;21/06/24;000000;1582;1595.6;1558.2;1575.8;1100632
CHMF;D;24/06/24;000000;1570.2;1595;1542.8;1547.6;1087077
CHMF;D;25/06/24;000000;1550.8;1563.2;1522;1555.6;975761
CHMF;D;26/06/24;000000;1559;1568.2;1531.2;1542;637764
CHMF;D;27/06/24;000000;1543.6;1557.8;1525;1549.4;853868
CHMF;D;28/06/24;000000;1550.6;1552.4;1538;1549.8;408687
CHMF;D;01/07/24;000000;1552.2;1582;1545.2;1577.2;857509
CHMF;D;02/07/24;000000;1577.8;1601;1563;1569.8;952328
CHMF;D;03/07/24;000000;1570.4;1579.6;1556.6;1562.8;525077
CHMF;D;04/07/24;000000;1561;1570;1507;1522.2;1025947
CHMF;D;05/07/24;000000;1522.2;1544.6;1505;1529.6;862446
CHMF;D;08/07/24;000000;1529.8;1546;1522;1523.2;533431
CHMF;D;09/07/24;000000;1522;1525;1448.2;1451.4;1343094
CHMF;D;10/07/24;000000;1451.4;1479.6;1391.6;1393.6;1786570
CHMF;D;11/07/24;000000;1394.4;1484;1393.8;1474.6;1324198
CHMF;D;12/07/24;000000;1480.4;1480.4;1450;1471.6;564211
CHMF;D;15/07/24;000000;1480.4;1487;1406.4;1422;873976
CHMF;D;16/07/24;000000;1419.8;1455;1374.6;1448;1799576
CHMF;D;17/07/24;000000;1451.2;1454.8;1408.4;1413.4;812161
CHMF;D;18/07/24;000000;1413.4;1477;1412;1471.8;840887
CHMF;D;19/07/24;000000;1475.4;1521.6;1456;1502.8;2285004
CHMF;D;22/07/24;000000;1506.8;1519;1456;1460;2442734
CHMF;D;23/07/24;000000;1457.4;1471;1437.8;1465;1189831
CHMF;D;24/07/24;000000;1467.2;1473.6;1445.8;1448;628950
CHMF;D;25/07/24;000000;1447.8;1457.6;1438.8;1449;516089
CHMF;D;26/07/24;000000;1449.2;1465.8;1411;1443.6;1131369
CHMF;D;29/07/24;000000;1441;1442.4;1402.8;1406.2;689137
CHMF;D;30/07/24;000000;1405;1424;1400.4;1421;651694
CHMF;D;31/07/24;000000;1423.2;1430.8;1411;1423.4;682166
CHMF;D;01/08/24;000000;1423.4;1423.8;1410;1411;348576
CHMF;D;02/08/24;000000;1409;1412.6;1392;1405.6;663236
CHMF;D;05/08/24;000000;1394;1399;1365.2;1373.4;897411
CHMF;D;06/08/24;000000;1378.4;1401.8;1351;1372.4;814395
CHMF;D;07/08/24;000000;1373;1397;1353.2;1390;702436
CHMF;D;08/08/24;000000;1389.8;1408.2;1371;1377.6;384696
CHMF;D;09/08/24;000000;1378.4;1395;1375;1383.6;275489
CHMF;D;12/08/24;000000;1384;1394.2;1365.2;1391.4;477499
CHMF;D;13/08/24;000000;1391;1404.8;1388.6;1402;702674
CHMF;D;14/08/24;000000;1407.2;1413.2;1385;1388.8;494314
CHMF;D;15/08/24;000000;1387.2;1405;1380.2;1382;455635
CHMF;D;16/08/24;000000;1384;1390;1371.2;1375;372448
CHMF;D;19/08/24;000000;1375;1382.2;1340;1342.8;592641
CHMF;D;20/08/24;000000;1345.4;1356;1327.2;1338;622358
CHMF;D;21/08/24;000000;1336.8;1343.8;1310.4;1321;488230
CHMF;D;22/08/24;000000;1321;1328;1285.6;1292.8;660955
CHMF;D;23/08/24;000000;1285;1298;1234.6;1253.2;1306890
CHMF;D;26/08/24;000000;1280.4;1319;1276;1318.6;839328
CHMF;D;27/08/24;000000;1322;1349.2;1265.4;1275.2;1026415
CHMF;D;28/08/24;000000;1272.8;1276.6;1225.8;1275.4;838070
CHMF;D;29/08/24;000000;1281.6;1288.8;1247.4;1268.2;923357
CHMF;D;30/08/24;000000;1271.6;1278.8;1220;1225;726268
