<TICKER>;<PER>;<DATE>;<TIME>;<OPEN>;<HIGH>;<LOW>;<CLOSE>;<VOL>
GRODA;D;27/12/23;000000;832.67;836.78;830.24;830.62;22768972.0272
GRODA;D;28/12/23;000000;831.08;831.59;824.28;825.51;13574156.293863
GRODA;D;29/12/23;000000;825.84;829;821.46;821.89;9790168.961108
GRODA;D;03/01/24;000000;824.21;841.92;824.21;841.61;8610790.321263
GRODA;D;04/01/24;000000;842.61;844.67;841.74;843.39;8599371.809316
GRODA;D;05/01/24;000000;843.26;845.07;838.25;840.31;7240986.858894
GRODA;D;08/01/24;000000;843.39;850.92;843.3;850.87;13499480.463721
GRODA;D;09/01/24;000000;854.47;857.78;852.87;857.68;14334621.47148
GRODA;D;10/01/24;000000;861.26;864.26;860.11;861.48;13486965.543232
GRODA;D;11/01/24;000000;862.24;868.42;858.05;866.79;25290703.852831
GRODA;D;12/01/24;000000;867.62;871.2;867.17;867.17;15898582.25983
GRODA;D;15/01/24;000000;869.31;877.79;869.31;873.98;19134314.576265
GRODA;D;16/01/24;000000;875.59;875.68;867.95;873.89;19479890.722745
GRODA;D;17/01/24;000000;874.6;880.53;872.98;880.18;20018136.142821
GRODA;D;18/01/24;000000;881.93;882.23;873.83;874.41;15781161.612268
GRODA;D;19/01/24;000000;875;875.91;867.39;871.85;11649191.020199
GRODA;D;22/01/24;000000;873.29;881.15;873.02;880.4;13096846.033475
GRODA;D;23/01/24;000000;881.43;882.11;875.24;875.85;10831221.811699
GRODA;D;24/01/24;000000;877.44;879.5;872.12;874.23;13406637.394283
GRODA;D;25/01/24;000000;874.79;875.85;869.08;870.07;12949243.83531
GRODA;D;26/01/24;000000;869.19;877.75;869.19;873.31;9121425.017719
GRODA;D;29/01/24;000000;876.96;883.87;876.56;882.19;16788845.77868
GRODA;D;30/01/24;000000;881.73;885.61;880.72;885.47;15237743.688155
GRODA;D;31/01/24;000000;886.4;888.3;883.55;885.45;14559872.851581
GRODA;D;01/02/24;000000;886.56;889.1;884.62;884.82;12362163.371938
GRODA;D;02/02/24;000000;885.61;886.82;882.06;884.44;12110647.402024
GRODA;D;05/02/24;000000;884.9;889.27;884.9;887.73;14165105.620279
GRODA;D;06/02/24;000000;888.73;893.84;887.87;893.79;11929513.676305
GRODA;D;07/02/24;000000;894.94;896.49;892.5;893.35;14796252.825601
GRODA;D;08/02/24;000000;893.64;893.67;881.76;881.82;15919953.737617
GRODA;D;09/02/24;000000;882.57;884.75;877.51;880.51;12247514.390901
GRODA;D;12/02/24;000000;882.01;884.56;879.1;884.46;12226567.826406
GRODA;D;13/02/24;000000;886.55;892.72;886.24;892.72;14422615.830778
GRODA;D;14/02/24;000000;894.95;897.42;889.87;891.16;15865948.016111
GRODA;D;15/02/24;000000;891.39;899.18;887.7;898.73;15278841.13034
GRODA;D;16/02/24;000000;900.07;903.09;889.87;891.13;15645497.53877
GRODA;D;19/02/24;000000;891.74;898.02;890.63;894.09;14222219.423677
GRODA;D;20/02/24;000000;894.5;894.5;866.65;869.33;20425118.875143
GRODA;D;21/02/24;000000;802.43;867.66;790.72;858.61;30579263.554919
GRODA;D;22/02/24;000000;859.35;870.76;859.11;863.9;16170444.541767
GRODA;D;26/02/24;000000;871.22;885.87;871.22;885.87;21335477.738693
GRODA;D;27/02/24;000000;886.55;887.4;878.83;882.13;15549291.508673
GRODA;D;28/02/24;000000;883.18;888.75;880.82;882.85;15507925.635772
GRODA;D;29/02/24;000000;882.97;888.42;881.77;887.93;16242282.087074
GRODA;D;01/03/24;000000;888.58;891.46;886.01;888.6;16398486.656201
GRODA;D;04/03/24;000000;890.65;893.53;888.74;890.82;21111784.709731
GRODA;D;05/03/24;000000;891.17;897.1;885.66;895.85;18201046.715935
GRODA;D;06/03/24;000000;896.31;899.3;892.76;897.09;14593816.569908
GRODA;D;07/03/24;000000;896.83;901.28;895.1;901.23;11732882.948346
GRODA;D;11/03/24;000000;903.44;909.99;903.44;904.88;14963913.812689
GRODA;D;12/03/24;000000;904.06;904.19;899.65;902.85;8664448.706326
GRODA;D;13/03/24;000000;903.41;905.58;897.67;897.79;9663467.862127
GRODA;D;14/03/24;000000;897.64;898.02;886.96;887.74;14359553.368391
GRODA;D;15/03/24;000000;887.66;898.54;887.59;895.48;12848810.400595
GRODA;D;18/03/24;000000;898.13;899.97;893.63;894.29;14750472.293538
GRODA;D;19/03/24;000000;893.91;898.32;886.41;888.24;16411306.53282
GRODA;D;20/03/24;000000;889.16;898.8;889.16;898.66;24682392.576308
GRODA;D;21/03/24;000000;900.89;904.76;897.18;904.69;21917462.767218
GRODA;D;22/03/24;000000;905.16;908.59;889.91;892.61;22126047.646062
GRODA;D;25/03/24;000000;894.37;902.95;889.97;902.68;16491538.197834
GRODA;D;26/03/24;000000;904.41;907.87;902.97;905.63;15812719.975278
GRODA;D;27/03/24;000000;908.23;912.07;906.92;911.7;14127232.564051
GRODA;D;28/03/24;000000;912.53;915.23;910.08;914.27;11747819.21746
GRODA;D;29/03/24;000000;914.6;920.83;913.19;919.12;14098153.359308
GRODA;D;01/04/24;000000;922.42;934.64;922.42;934.56;18446823.927675
GRODA;D;02/04/24;000000;935.91;942.43;928.56;942.43;20917687.066727
GRODA;D;03/04/24;000000;943.05;948.62;941.84;947.54;15022075.769244
GRODA;D;04/04/24;000000;947.63;950.71;944.31;944.74;13140149.940325
GRODA;D;05/04/24;000000;944.55;947.16;940.89;942.32;10506191.155536
GRODA;D;08/04/24;000000;942.37;951.07;942.37;950.34;22107389.175958
GRODA;D;09/04/24;000000;951.93;955.17;944.24;949.25;24293206.763965
GRODA;D;10/04/24;000000;949.55;959.12;943.78;957.77;24002141.511047
GRODA;D;11/04/24;000000;959.11;962.24;954.13;957.8;15007333.533025
GRODA;D;12/04/24;000000;959.16;967.82;958.61;964.15;17643234.217869
GRODA;D;15/04/24;000000;964.46;975.31;964.46;974.97;20717300.214401
GRODA;D;16/04/24;000000;975.47;978.39;969.73;970.91;20508910.816826
GRODA;D;17/04/24;000000;971.18;975.15;964.08;968.7;15466852.56436
GRODA;D;18/04/24;000000;968.74;971.07;962.97;969.38;11002654.805255
GRODA;D;19/04/24;000000;970.36;971.72;967.84;969.16;13964345.154776
GRODA;D;22/04/24;000000;970.68;974.98;970.06;973.81;18555738.012389
GRODA;D;23/04/24;000000;975.55;975.98;961.08;962.68;25062108.889266
GRODA;D;24/04/24;000000;962.83;965.04;956.49;963.07;17737571.301704
GRODA;D;25/04/24;000000;963.64;967.7;960.74;967.7;15376362.655678
GRODA;D;26/04/24;000000;967.62;970.89;964.66;968.08;15911512.42664
GRODA;D;27/04/24;000000;969.03;970.73;967.5;969.83;14025096.709657
GRODA;D;29/04/24;000000;971.17;978.83;970.65;978.39;11552998.174277
GRODA;D;30/04/24;000000;978.44;979.71;974.97;979.48;8811139.047531
GRODA;D;02/05/24;000000;979.31;983.8;973.06;975.53;17276911.867481
GRODA;D;03/05/24;000000;975.95;977.75;972.47;976.06;13648992.264091
GRODA;D;06/05/24;000000;976.57;977.53;968.83;968.83;17646334.482135
GRODA;D;07/05/24;000000;970.21;977.77;970.21;977.61;16276903.427059
GRODA;D;08/05/24;000000;978.6;980.57;976.67;977.4;12623832.054201
GRODA;D;10/05/24;000000;978.47;983.37;978.47;983.36;9515447.889532
GRODA;D;13/05/24;000000;984.68;987.4;982.13;987.17;22294113.270329
GRODA;D;14/05/24;000000;987.87;988.52;982.39;985.72;16902683.951718
GRODA;D;15/05/24;000000;987.44;990.78;985.15;989.49;36765323.380442
GRODA;D;16/05/24;000000;991;994.96;989.75;994.89;23874552.322865
GRODA;D;17/05/24;000000;995.42;998.68;994.07;997.47;22464298.361902
GRODA;D;20/05/24;000000;1000.46;1001.31;982.76;985.23;23419746.239658
GRODA;D;21/05/24;000000;983.2;987;980.24;986.47;21280201.298842
GRODA;D;22/05/24;000000;988.66;991.69;987.36;988.53;17711644.29258
GRODA;D;23/05/24;000000;987.79;988.59;982.57;986.38;19993154.240294
GRODA;D;24/05/24;000000;987.72;988.01;969.21;978.64;29322666.250618
GRODA;D;27/05/24;000000;979.38;980.09;955.89;958.36;32697029.517881
GRODA;D;28/05/24;000000;959.87;971.61;951.33;957.56;24740737.940019
GRODA;D;29/05/24;000000;958.76;962.86;946.58;962.79;21271821.472902
GRODA;D;30/05/24;000000;965.12;966.61;940.76;943.07;23145703.171555
GRODA;D;31/05/24;000000;942.19;942.9;907.66;913.58;39497186.543773
GRODA;D;03/06/24;000000;915.25;920.1;880.92;911.39;53788897.32553
GRODA;D;04/06/24;000000;911.96;929.58;905.02;929.01;26724334.798339
GRODA;D;05/06/24;000000;930.29;936.88;920.52;921.89;23485609.757037
GRODA;D;06/06/24;000000;922.89;926.48;916.92;920.53;13403983.940904
GRODA;D;07/06/24;000000;921.94;942.04;921.94;935.42;25905147.788613
GRODA;D;10/06/24;000000;939.66;943.28;919.54;923.93;19058572.536759
GRODA;D;11/06/24;000000;922.74;924.39;911.48;916.69;20403145.701921
GRODA;D;13/06/24;000000;906.21;918.12;886.87;917.38;41514790.833082
GRODA;D;14/06/24;000000;914.54;928.43;909.48;922.8;22251685.47709
GRODA;D;17/06/24;000000;926.2;928.94;916.51;917.68;25318338.499753
GRODA;D;18/06/24;000000;918.66;918.88;893.73;897.89;30871812.237739
GRODA;D;19/06/24;000000;899.22;900.59;873.27;879.77;36203226.185109
GRODA;D;20/06/24;000000;879;912.05;876.14;909.77;52594081.515578
GRODA;D;21/06/24;000000;911.22;914.62;904.93;908.98;19944067.021124
GRODA;D;24/06/24;000000;907.66;916.36;899.18;899.37;22157281.345514
GRODA;D;25/06/24;000000;898.87;908.81;893.03;908.15;18207615.195395
GRODA;D;26/06/24;000000;910.56;912.26;903.94;907.24;16586021.770275
GRODA;D;27/06/24;000000;908.26;908.26;897.88;905.61;14782749.795033
GRODA;D;28/06/24;000000;906.8;911.35;903.46;905.7;13296170.311616
GRODA;D;01/07/24;000000;907.39;911.51;903.78;911.37;15147128.953518
GRODA;D;02/07/24;000000;912.43;915.36;910.55;914.42;15516252.861572
GRODA;D;03/07/24;000000;914.98;915.32;903.17;903.46;14693633.295266
GRODA;D;04/07/24;000000;903.21;907.07;888.11;890.38;17847049.503355
GRODA;D;05/07/24;000000;889.66;892.68;880.02;889.03;17089683.307958
GRODA;D;08/07/24;000000;890.33;894.82;880.19;881.9;14418286.424638
