Date,Close,High,Low,Open,Volume
2025-02-12,12385.7001953125,12424.7001953125,12363.3203125,12415.580078125,292292200
2025-02-13,12385.0,12392.0498046875,12351.0498046875,12371.8095703125,232175800
2025-02-16,12372.0703125,12450.6201171875,12362.7099609375,12386.490234375,175551300
2025-02-17,12266.4599609375,12366.009765625,12238.509765625,12360.9697265625,219704000
2025-02-18,12333.669921875,12336.6201171875,12262.919921875,12279.9404296875,231095300
2025-02-19,12317.58984375,12348.16015625,12288.1201171875,12318.669921875,236658600
2025-02-20,12388.150390625,12388.150390625,12301.6201171875,12309.3203125,272343000
2025-02-24,12319.4599609375,12430.2001953125,12310.8896484375,12374.419921875,255123000
2025-02-25,12301.23046875,12321.8701171875,12208.9296875,12313.669921875,219515000
2025-02-26,12232.650390625,12315.83984375,12199.919921875,12300.91015625,216694000
2025-02-27,12111.900390625,12232.41015625,12111.900390625,12228.1201171875,303203400
2025-03-02,12035.4501953125,12149.919921875,12006.08984375,12124.25,201373900
2025-03-03,12123.8095703125,12146.349609375,12007.66015625,12042.5302734375,257259300
2025-03-04,11931.7001953125,12111.7099609375,11920.9296875,12092.599609375,252510400
2025-03-05,11898.8603515625,11981.759765625,11870.66015625,11939.9697265625,215237600
2025-03-06,11811.1103515625,11907.0302734375,11686.740234375,11890.830078125,256318700
2025-03-09,11836.51953125,11854.1396484375,11718.009765625,11803.6201171875,189146700
2025-03-10,11745.6298828125,11849.349609375,11724.7099609375,11843.2099609375,259442300
2025-03-11,11717.9599609375,11728.900390625,11535.3896484375,11671.8896484375,399470800
2025-03-12,11704.9296875,11750.2099609375,11659.2998046875,11737.2998046875,334539400
2025-03-13,11725.8798828125,11757.8203125,11684.9404296875,11706.3603515625,270505400
2025-03-16,11853.7802734375,11881.349609375,11714.650390625,11736.8203125,213782400
2025-03-17,11883.0400390625,11937.4599609375,11849.830078125,11882.6201171875,236425300
2025-03-18,11792.400390625,11880.8896484375,11761.2197265625,11872.23046875,261089800
2025-03-19,11709.4296875,11787.4599609375,11665.669921875,11784.3896484375,201553200
2025-03-20,11760.3203125,11763.8095703125,11681.8603515625,11719.1103515625,229083700
2025-03-23,11694.76953125,11782.830078125,11694.740234375,11753.9404296875,142478400
2025-03-24,11778.080078125,11778.080078125,11669.5400390625,11711.669921875,174581900
2025-03-25,11706.2099609375,11798.8798828125,11706.2099609375,11790.26953125,264228400
2025-03-26,11970.1904296875,11970.1904296875,11727.8798828125,11727.8798828125,290188500
2025-03-27,12025.0498046875,12075.1103515625,11970.150390625,11972.7900390625,251281200
2025-04-03,11882.650390625,12007.259765625,11836.9599609375,11866.3603515625,280467800
2025-04-06,11077.1904296875,11348.990234375,11077.1904296875,11277.8095703125,450173900
2025-04-07,11194.01953125,11225.2001953125,10657.2001953125,10847.73046875,587921400
2025-04-08,11302.759765625,11533.1103515625,11302.759765625,11393.8701171875,495716700
2025-04-09,11096.650390625,11367.009765625,11066.73046875,11272.8603515625,353145300
2025-04-10,11502.5400390625,11605.08984375,11415.3896484375,11603.8095703125,429469900
2025-04-13,11592.51953125,11616.98046875,11558.990234375,11565.58984375,276816800
2025-04-14,11597.349609375,11608.8701171875,11559.2197265625,11605.76953125,399254000
2025-04-15,11616.8095703125,11641.58984375,11595.009765625,11618.7802734375,340587500
2025-04-16,11634.419921875,11637.2099609375,11559.490234375,11606.900390625,342024600
2025-04-17,11552.98046875,11609.9599609375,11543.2802734375,11595.23046875,290054400
2025-04-20,11626.599609375,11636.3203125,11574.2001953125,11574.75,187027300
2025-04-21,11548.66015625,11642.16015625,11543.169921875,11633.7099609375,167905700
2025-04-22,11586.400390625,11606.5302734375,11523.830078125,11554.5,230197200
