Date,Close,High,Low,Open,Volume
2025-02-13,5156.39013671875,5158.490234375,5086.33984375,5087.68017578125,0
2025-02-14,5160.93994140625,5176.330078125,5132.93017578125,5149.169921875,0
2025-02-18,5247.85986328125,5259.18017578125,5168.490234375,5209.97998046875,0
2025-02-19,5309.68994140625,5331.9599609375,5223.1201171875,5246.4501953125,0
2025-02-20,5310.6298828125,5366.31982421875,5254.64013671875,5336.9501953125,0
2025-02-21,5136.58984375,5321.2001953125,5120.02978515625,5318.47998046875,0
2025-02-24,5003.5400390625,5167.43994140625,4999.580078125,5155.3701171875,0
2025-02-25,4888.8798828125,5009.18994140625,4876.41015625,4993.5498046875,0
2025-02-26,4990.81982421875,5032.64013671875,4935.330078125,4959.97021484375,0
2025-02-27,4686.75,5041.14990234375,4684.77978515625,5032.8798828125,0
2025-02-28,4766.75,4795.89013671875,4634.9501953125,4684.22021484375,0
2025-03-03,4575.3701171875,4827.56982421875,4533.759765625,4817.669921875,0
2025-03-04,4604.509765625,4726.83984375,4469.68994140625,4564.75,0
2025-03-05,4700.7900390625,4714.52978515625,4565.89013671875,4646.81982421875,0
2025-03-06,4487.85009765625,4623.0,4474.85986328125,4519.10986328125,0
2025-03-07,4629.58984375,4642.56982421875,4455.759765625,4533.35986328125,0
2025-03-10,4405.08984375,4548.72998046875,4343.25,4508.64013671875,0
2025-03-11,4374.06982421875,4470.330078125,4300.490234375,4418.1298828125,0
2025-03-12,4481.02001953125,4537.14013671875,4436.72021484375,4488.06005859375,0
2025-03-13,4453.240234375,4548.5400390625,4413.68017578125,4485.830078125,0
2025-03-14,4598.7900390625,4608.68994140625,4534.7099609375,4542.7099609375,0
2025-03-17,4663.97021484375,4703.77001953125,4587.0498046875,4587.10986328125,0
2025-03-18,4589.02978515625,4628.64990234375,4562.0400390625,4618.0400390625,0
2025-03-19,4634.52978515625,4709.3798828125,4558.58984375,4598.919921875,0
2025-03-20,4601.3701171875,4648.4599609375,4575.4501953125,4579.06005859375,0
2025-03-21,4557.9501953125,4570.41015625,4484.47998046875,4514.39990234375,0
2025-03-24,4694.22021484375,4722.47998046875,4657.330078125,4662.89990234375,0
2025-03-25,4661.33984375,4693.2001953125,4648.7998046875,4679.8798828125,0
2025-03-26,4508.740234375,4649.5400390625,4467.7099609375,4639.919921875,0
2025-03-27,4415.25,4476.3701171875,4394.7998046875,4452.52001953125,0
2025-03-28,4284.91015625,4411.66015625,4259.93017578125,4387.83984375,0
