Date,Close,High,Low,Open,Volume
2025-02-13,4.769000053405762,4.769999980926514,4.763999938964844,4.765999794006348,358
2025-02-14,4.656499862670898,4.656499862670898,4.656499862670898,4.656499862670898,636
2025-02-18,4.585000038146973,4.593999862670898,4.550000190734863,4.590000152587891,683
2025-02-19,4.557000160217285,4.557000160217285,4.557000160217285,4.557000160217285,569
2025-02-20,4.607999801635742,4.607999801635742,4.545000076293945,4.545000076293945,663
2025-02-21,4.559999942779541,4.575500011444092,4.534999847412109,4.534999847412109,767
2025-02-24,4.517000198364258,4.5355000495910645,4.515999794006348,4.5289998054504395,561
2025-02-25,4.486000061035156,4.554999828338623,4.486000061035156,4.505499839782715,488
2025-02-26,4.541999816894531,4.541999816894531,4.541999816894531,4.541999816894531,17252
2025-02-27,4.579999923706055,4.620999813079834,4.504000186920166,4.537499904632568,6735
2025-02-28,4.514500141143799,4.55649995803833,4.479499816894531,4.556000232696533,2731
2025-03-03,4.576499938964844,4.616000175476074,4.507999897003174,4.54449987411499,1408
2025-03-04,4.527500152587891,4.566999912261963,4.5,4.565999984741211,1394
2025-03-05,4.766499996185303,4.789999961853027,4.534999847412109,4.534999847412109,819
2025-03-06,4.7789998054504395,4.802499771118164,4.722499847412109,4.781499862670898,1108
2025-03-07,4.683000087738037,4.75600004196167,4.6570000648498535,4.751999855041504,903
2025-03-10,4.639500141143799,4.68149995803833,4.607500076293945,4.6570000648498535,821
2025-03-11,4.739999771118164,4.774499893188477,4.599999904632568,4.619500160217285,756
2025-03-12,4.821000099182129,4.868500232696533,4.765500068664551,4.765500068664551,649
2025-03-13,4.898499965667725,4.902500152587891,4.7754998207092285,4.814499855041504,776
2025-03-14,4.869500160217285,4.924499988555908,4.847499847412109,4.895500183105469,394
2025-03-17,4.933499813079834,4.954999923706055,4.855000019073486,4.855000019073486,528
2025-03-18,4.993000030517578,4.99399995803833,4.943999767303467,4.948999881744385,424
2025-03-19,5.076000213623047,5.096499919891357,5.002999782562256,5.002999782562256,459
2025-03-20,5.085000038146973,5.105999946594238,5.048500061035156,5.098499774932861,578
2025-03-21,5.087500095367432,5.087500095367432,5.017000198364258,5.081999778747559,598
2025-03-24,5.064000129699707,5.15749979019165,5.048999786376953,5.102499961853027,799
2025-03-25,5.183000087738037,5.188499927520752,5.071499824523926,5.071499824523926,419
2025-03-26,5.216000080108643,5.2769999504089355,5.203499794006348,5.236499786376953,547
2025-03-27,5.097499847412109,5.21150016784668,5.072500228881836,5.21150016784668,1770
2025-03-28,5.112500190734863,5.129499912261963,5.063000202178955,5.104000091552734,1395
2025-03-31,5.019999980926514,5.119999885559082,5.007500171661377,5.093500137329102,720
2025-04-01,5.019000053405762,5.063000202178955,5.000999927520752,5.059999942779541,838
2025-04-02,5.023499965667725,5.066500186920166,4.996500015258789,5.010499954223633,523
2025-04-03,4.810999870300293,4.924499988555908,4.794000148773193,4.875,274
2025-04-04,4.384500026702881,4.78000020980835,4.355999946594238,4.78000020980835,467
2025-04-07,4.169000148773193,4.367499828338623,4.145500183105469,4.311999797821045,434
2025-04-08,4.127500057220459,4.1529998779296875,4.098499774932861,4.152500152587891,430
2025-04-09,4.17549991607666,4.435999870300293,4.140999794006348,4.140999794006348,288
